corp_code,stock_code,corp_name
01788309,00000 ,지호엠대전지범
01788318,00000 ,지아신
01788521,00000 ,고준컴퍼니
01569388,00000 ,시은
01232253,00000 ,드림마크원
00485557,00000 ,두보식품
01219669,00000 ,미추홀교통
00527987,00000 ,라이언
01726080,00000 ,올라프제일차
01726099,00000 ,이타마인제일차
01352566,00000 ,뉴라클사이언스
01424340,00000 ,마이지놈박스
00821102,00000 ,런이십일
01726318,00000 ,서산이에스프로젝트
01690837,00000 ,웨이센
01560086,00000 ,갤러리케이
01636820,00000 ,오븐게임즈
00870278,00000 ,동은밸브
01436099,00000 ,신영플러스
01358931,00000 ,신영피에프브이제1호
01728839,00000 ,아크타워
01727423,00000 ,코리아개발
01748204,00000 ,울산케이티엑스센트럴포레
01529326,00000 ,아티스트
00657376,00000 ,오리엔트신소재
01760808,00000 ,샤인유통
01759857,00000 ,스와니푸드
01752526,00000 ,남악오룡1피에프브이
01752553,00000 ,남악오룡2피에프브이
01761074,00000 ,포맷뱅크
01752696,00000 ,창원가포피에프브이
01756212,00000 ,아주팩
01707298,00000 ,신화아이티
01759051,00000 ,디에이치주택건설
01758894,00000 ,비티이에프컴퍼니
00410429,00000 ,더부스틸
01757822,00000 ,우리식자재
01748602,00000 ,서빈산업개발
00120322,00000 ,로얄앤컴퍼니
01415087,00000 ,지앤지홀딩스
00920865,00000 ,로얄아이도스
01328170,317860,노드메이슨
01662579,00000 ,순수식품
01375530,00000 ,경일다모스
01644379,00000 ,동명메디칼
00594989,00000 ,지에이치에셋
01251063,00000 ,에이앤피아이디
00671075,00000 ,이트너스
01721386,00000 ,더블유제이피제일차
01365038,389020,자람테크놀로지
01721702,00000 ,지에프투
00365800,00000 ,스크린에이치디코리아
01741618,00000 ,글로벌골프클럽매니지먼트
01731417,00000 ,리샘
01730029,00000 ,삼주냉장
01740451,00000 ,장원산업
01730667,00000 ,사운드웨이브
01734876,00000 ,포트렌탈
01742185,00000 ,썬플라워2022홀딩스
01231786,317770,엑스페릭스
01505450,367340,디비금융제8호기업인수목적
01771293,00000 ,우성에이치알
01771415,00000 ,에스엔피
01771488,00000 ,미래와진흥
01769429,00000 ,한국교육평가원
01771585,00000 ,소시어스에비에이션
01771600,00000 ,인픽스
01134289,00000 ,코스탄자
01771859,00000 ,에코에너지홀딩스
01724471,00000 ,케이에이치오에스
01726789,00000 ,스타퓨얼코리아
01642362,00000 ,오케이벤처스
01730171,00000 ,키스톤개발
00603199,00000 ,오케이인베스트먼트파트너스
01732708,00000 ,늘봄장식
01153707,00000 ,로지스올엔지니어링
00520595,00000 ,기성
01715385,00000 ,이지바이봉담
00876704,00000 ,청출람배움터
01469264,00000 ,에스에스알
01222663,00000 ,올릭스
00924603,00000 ,포항맑은물길
01633577,00000 ,씨앤디아이
00649030,00000 ,완주흰여울
00369532,00000 ,애로우일렉트로닉스
01507120,00000 ,와이즈로이
00184232,00000 ,우진건설
00916853,00000 ,화천양구지킴이
01143755,00000 ,알텍
00572589,00000 ,신평산업
01411443,00000 ,과천개발
00182942,00000 ,신한토건
00612294,137400,피엔티
01302880,00000 ,대유비씨엠
00124115,00000 ,부산일보
01629954,00000 ,에이스뷰
00693882,00000 ,파워카본테크놀로지
01168365,00000 ,동연엘시엠
01470224,00000 ,동광개발
00154958,00000 ,팔마
01475849,00000 ,듀델코리아
00838689,00000 ,일해이엔지
01103331,00000 ,거성
01557408,00000 ,서울의약
01434161,00000 ,씨앤토트플러스
01361014,00000 ,천제
01074455,00000 ,원앤온니에이엠씨
01654358,00000 ,한국엠텍
00411491,00000 ,용진스테코
01553299,00000 ,에이치에스개발
01024308,00000 ,셀코스
01685677,00000 ,리센스메디컬
01465994,00000 ,류콘
00921457,00000 ,이레테크
01645961,00000 ,에버그린
00807430,00000 ,서륭인터내셔날
00876342,00000 ,해양문화
01661710,00000 ,반석
01150579,00000 ,엠엘에스
00873789,00000 ,대일이앤씨
00563998,00000 ,큐엠
01495144,00000 ,농업회사법인나린
00370529,00000 ,무등기업
01224227,00000 ,더말코리아
01209893,00000 ,리노커뮤니케이션즈
01305382,00000 ,대성에코에너지센터
01506352,00000 ,동인안전
01651403,00000 ,디아율
01369733,00000 ,상진
00264547,035600,KG이니시스
00104768,000500,가온전선
00405278,046440,KG모빌리언스
00118266,004840,DRB동일
01179608,256630,포인트엔지니어링
00382199,055550,신한지주
00595182,158430,아톤
00626464,119850,지엔씨에너지
01137903,290550,디케이티
01442115,950200,소마젠
01726442,00000 ,티월드제팔십육차유동화전문유한회사
01750342,00000 ,풍백풍력발전
01758308,00000 ,상신개발
01741043,00000 ,더마노
01752003,00000 ,경인오피씨
01750768,00000 ,케이에이치환경
01738960,00000 ,비앤케이개발
01753613,00000 ,대성아이디에스
01756735,00000 ,우리올제시스템
01754922,00000 ,티케이파이핑
01589416,00000 ,뮤츄얼그로우쓰
01754533,00000 ,세명산업
01758672,00000 ,낙산레지던스
01739950,00000 ,컴투버스
01760321,00000 ,알케미스트
01761621,00000 ,원강디앤씨
01758779,00000 ,시큐어셀
01761603,00000 ,강원산업개발
01758210,00000 ,신흥공영
01754001,00000 ,김해대동원로지스틱스
01761001,00000 ,이천부발물류피에브이
01753552,00000 ,청라스마트시티
01759097,00000 ,한국부동산에스앤디
01753677,00000 ,퀀텀디브이
01761038,00000 ,평택브레인시티일피에프브이
01753668,00000 ,프로젝트원피에프브이
01754898,00000 ,프로젝트헤리티지
01735608,00000 ,스마트푸드네트웍스
01722303,00000 ,와이어트그룹
01755505,00000 ,라블루
01754047,00000 ,호암미래디앤씨
01753491,00000 ,우나아르떼
01761782,00000 ,진성관리
01777385,00000 ,씨엔디메디컴
01776669,00000 ,남동개발
01776377,00000 ,경은건설
01775402,00000 ,아치울건설
01777613,00000 ,에이원종합건설
01777747,00000 ,엠에스울산제이차
01777729,00000 ,유덕환경
01775545,00000 ,청담이앤씨
01777260,00000 ,이화이엔씨
01776933,00000 ,아이캔두
01774069,00000 ,륜
01774333,00000 ,프라임개발
01776599,00000 ,엔와이물류
01774102,00000 ,제이에스앤에너지
01772955,00000 ,영림티앤에스
01777914,00000 ,동보로직스
01777288,00000 ,아이원건설
01777905,00000 ,대흘1100
01776748,00000 ,동서개발
01222362,00000 ,라인비즈플러스
01789566,00000 ,트윈로지스틱스
01569102,388790,라이콤
01788585,00000 ,수경어패럴
01788637,00000 ,수하패션
01788619,00000 ,아이엔클로즈
01788035,00000 ,이엔와이컴퍼니(E&Ycompany)
01790137,00000 ,동우페이퍼
00167208,003280,흥아해운
01788196,00000 ,경암
01790377,00000 ,퍼스트파이브지제칠십일차유동화전문유한회사
01460999,00000 ,에스엠브랜드마케팅
01790447,00000 ,밀리
00756163,206950,볼빅
01801576,00000 ,더블유케이2312유동화전문유한회사
01801646,00000 ,InvescoMarketsIIIPublicLimitedCompany
01215849,00000 ,유성씨앤에프
01204180,00000 ,명진정공
00911283,00000 ,브이씨디
01801707,00000 ,비티씨인베스트먼트
01689196,00000 ,브이씨디네트웍스
00605814,00000 ,포레스코
01801770,00000 ,유아이제삼십육차유동화전문유한회사
01528141,417200,LS머트리얼즈
00253903,00000 ,성담
01749647,00000 ,엠비
01740415,00000 ,리치건영
01747454,00000 ,대산홀딩스
01744891,00000 ,비앤에스푸드
01749416,00000 ,농업회사법인법현
01762611,00000 ,설린주택건설
01093201,00000 ,브라더인터내셔널코리아
01763267,00000 ,오토피아제칠십육차유동화전문유한회사
00918213,00000 ,유트로닉스
00813848,00000 ,구보종합건설
01777145,00000 ,포스코피에스테크
01461226,00000 ,솔모정보기술
01390131,00000 ,이에이알제십팔차유동화전문유한회사
01623659,00000 ,아시아어드바이저스코리아
01417650,00000 ,이에이알제십구차유동화전문유한회사
01421839,00000 ,이에이알제이십차유동화전문유한회사
01809550,00000 ,교보플랜트제이차
01809578,00000 ,에이에스대부
01785199,00000 ,이에이에스제이차유동화전문유한회사
00297961,043290,케이맥
01809611,00000 ,위솔자산운용
01028614,00000 ,익성
01388181,00000 ,롯데디엠씨개발
01087778,00000 ,위드윈인베스트먼트
00480127,00000 ,바이오메디칼홀딩스
01335930,321550,티움바이오
01781041,00000 ,시에나파트너스쓰리
01781050,00000 ,스마일여행사
01780875,00000 ,블루켐
01781120,00000 ,타이거박달제일차
01781166,00000 ,올타임하이
01781254,00000 ,루하레아제1호사모투자
01775651,00000 ,아이월드컴퍼니
01780422,00000 ,금호약품
01779949,00000 ,티앤에이치스포
01777242,00000 ,엑스씨엠지크레인코리아
01778010,00000 ,브랜뉴코리아에셋2호
01147487,406820,뷰티스킨
01440676,00000 ,티라이프
01770948,00000 ,동은정보기술
01772894,00000 ,디메르코익스프레스코리아
01065679,215790,이노인스트루먼트
01775846,00000 ,넥스트엘앤이
01178982,00000 ,인천폐차사업소
01790492,00000 ,미카엘아
00158282,00000 ,한국신에츠실리콘
01081668,00000 ,이테크
01791206,00000 ,에프엔학하제삼차
01771868,00000 ,도시개발에덴
01778375,00000 ,엘에스영종스카이솔라
00253408,00000 ,에스엠자산개발
01799378,00000 ,안성승두서희제일차
00966982,00000 ,에스지케이
01802593,00000 ,에이원산업개발
01705777,450410,엔에이치기업인수목적28호
00492706,109670,씨싸이트
01661048,00000 ,콘텐츠퍼스트
00617174,00000 ,시스트로
01804120,00000 ,직산더푸른
01715631,00000 ,델타일렉트로닉스코리아
01800452,00000 ,경도글로벌
01633513,00000 ,재영텍
01297463,00000 ,렌쥴리에듀테인먼트
00150165,018290,브이티
01725577,455910,SK증권제9호스팩
01770674,00000 ,성광실리콘
01773884,00000 ,씨엠케이푸드
00222143,00000 ,우진관광개발
01375062,00000 ,시냅스이미징
00431255,00000 ,지트론
01475548,00000 ,한신윤활유상사
00618997,00000 ,프로제이엔
01185876,00000 ,농업회사법인오리온농협
01641008,00000 ,제이지건설
01030202,00000 ,중우건설
01643592,00000 ,영우특수강
00975582,00000 ,덕우
00412126,00000 ,에스와이에스홀딩스
01540392,00000 ,에스앤비본리
00853855,00000 ,춘천맑은물길
00923978,00000 ,한맥캐미칼
00968917,00000 ,엔에이치엔위투
01028951,00000 ,대진메탈공업
00417149,00000 ,태길종합건설
00818162,00000 ,미창케이블
00820820,00000 ,보은물길관리
01450150,00000 ,동양기전
01633869,00000 ,형광
01629361,00000 ,다날핀테크
00924861,00000 ,동양유화
00659587,00000 ,대원이노스
01475265,00000 ,한국캘러웨이골프
01068728,00000 ,제이알제16호위탁관리부동산투자회사
01038222,00000 ,용진에스티
00521196,00000 ,일진자동차
01568404,00000 ,에이엔씨인터내셔널로지스틱스
01534780,00000 ,신항인력관리
00239532,00000 ,아신
01345885,00000 ,화의
01642733,00000 ,태안풍력발전
00259271,00000 ,동하개발
00390514,065440,이루온
01020171,00000 ,케이아이디
01077887,00000 ,라이언게임즈
00165060,013030,하이록코리아
01646997,00000 ,대경산업
01151930,00000 ,서울씨앤씨코리아
01618462,00000 ,로드스타씨앤에어
00974121,00000 ,발렌시아
01152726,00000 ,산이건설
01255829,00000 ,에스엠대부자산관리
00128838,00000 ,삼한교역상사
01459726,00000 ,엠아이팜
01649523,00000 ,세종큐비즈
01248643,00000 ,승보산업
00545716,089860,롯데렌탈
00767460,178920,PI첨단소재
00972503,271940,일진하이솔루스
00761420,00000 ,에스앤지컴퍼니
01725364,00000 ,뉴스타장위제십구역유동화전문유한회사
01585720,00000 ,제이앤드케이인베스트먼츠
01201961,00000 ,한국성장금융투자운용
01726178,00000 ,레드데빌제일차
01726187,00000 ,베타마운틴제일차
01612413,00000 ,이솔
01726424,00000 ,씨앤엔메디컬
01431216,00000 ,휠라코리아
01476088,00000 ,브리티시자산관리
01496523,00000 ,에이치와이엘
00869360,00000 ,에스알디퓨처스
00417185,00000 ,원광에이치
00836636,00000 ,현대스틸
01377325,00000 ,메트라이프금융서비스
00862367,00000 ,대일티앤씨
00690919,00000 ,리프텍
00679156,00000 ,용남고속버스라인
01746303,00000 ,원우기술개발
01757345,00000 ,엠지케이
01746297,00000 ,에이치다
00570095,00000 ,대유산업개발
01738049,00000 ,몰로코
01748356,00000 ,천명
01737624,00000 ,장안팜스
01755198,00000 ,대양전장
01759769,00000 ,제이씨아이
01755806,00000 ,에프앤아이코리아
01745386,00000 ,에스제이건설산업
01744262,00000 ,케이앤엠에셋
01761047,00000 ,신경기라이스플러스
01734201,00000 ,구일종합식품
01760853,00000 ,두가씨앤씨종합건축사사무소
01759954,00000 ,제이엠모터스펌프
01760677,00000 ,아르케하우징
01760400,00000 ,동인써모
01759680,00000 ,율원
01754597,00000 ,파트너스율
01756948,00000 ,휴아르떼
00591177,00000 ,지마린서비스
00950705,00000 ,대한시멘트
01733150,00000 ,웨이브엔텍
01685428,00000 ,타이쿤쉽핑
01762806,00000 ,플랜트리파트너스
01047415,208140,정다운
01205842,267270,HD현대건설기계
01205514,456190,큐라켐
01762958,00000 ,서진산업
01212921,00000 ,비바리퍼블리카
01763036,00000 ,2023기보제일차유동화전문유한회사
01773103,00000 ,농업회사법인엘지
01211898,00000 ,강진항촌태양광
01776094,00000 ,농업회사법인현대팜스
01771479,00000 ,뜨리에
01778843,00000 ,에스타이거로엑스제이차
01778852,00000 ,에코얼라이언스홀딩스
01778870,00000 ,에이치씨원큐제이차
01778922,00000 ,유성투자개발
01779657,00000 ,인베스트컨설팅
01779082,00000 ,한국화학
01780370,00000 ,세쿼이아트리5호창업벤처전문사모투자
01778940,00000 ,농업회사법인다연농산
01787197,00000 ,영강
01789618,00000 ,삼원개발
01788673,00000 ,티티씨홀딩스
01790128,00000 ,세지에너지
01787355,00000 ,나라스페이스테크놀로지
01790517,00000 ,알바트로스제일차
01790526,00000 ,드래곤타이거
01772803,00000 ,로지스큐브양주
01791039,00000 ,신보2023제19차유동화전문유한회사
01791048,00000 ,현대카드유니버스제1차유동화전문유한회사
01021046,00000 ,농업회사법인힐링식품
01790483,00000 ,태극건설
01790623,00000 ,포뮬러이코리아
01484625,00000 ,케이글로벌일반사모부동산투자제2호
01801840,00000 ,케이에프아이이삼일이유동화전문유한회사
01435470,00000 ,플레어코리아
01801895,00000 ,더블유에스비2312유동화전문유한회사
01801901,00000 ,프라임아이비에스제이차
00599595,126600,BGF에코머티리얼즈
01802140,00000 ,에스엘티장항중채제일차
01068843,00000 ,초이락홀딩스
01251869,00000 ,아이에프씨그룹
01802186,00000 ,나다상품권
01762930,00000 ,타임브릿지에이엠디
01037180,00000 ,디스코하이테크코리아
01763805,00000 ,에이치에프케이엠삼이유동화전문유한회사
00917533,00000 ,지올코리아
00141626,002630,오리엔트바이오
01330892,00000 ,제이엔테크
01761339,00000 ,와텍
01353626,00000 ,에이치디현대미래파트너스
01772317,00000 ,다복주택개발
01774528,00000 ,비에프로지스틱스제3호일반사모부동산투자
01771938,00000 ,형지건설
01774050,00000 ,위즈켐
01771512,00000 ,아우레아
01780936,00000 ,케이비국민카드제십일차유동화전문유한회사
00104573,078130,국일제지
01768581,00000 ,포스코피알테크
01780459,00000 ,포스코지와이에스테크
01214503,00000 ,삼성금거래소
01631409,00000 ,디플랜360
01810112,00000 ,에이치알케이제일차
01810121,00000 ,넷솔루션즈홀딩스
01810130,00000 ,와이케이마린제일차
01779204,00000 ,중구종합건설
01781546,00000 ,이후건설
01779073,00000 ,금동
01771318,00000 ,가본네트웍스
01774652,00000 ,디엠씨드림
01776067,00000 ,농업회사법인한백
01557912,00000 ,랜오아시스
01706703,00000 ,메타록
01782192,00000 ,케이엘아이디
01782341,00000 ,케이닉스
01791075,00000 ,은감
01791242,00000 ,농업회사법인탑미트
01144569,257370,피엔티엠에스
01594843,00000 ,스프링클라우드
01788248,00000 ,재영테크
01791756,00000 ,스마트상라
01793000,00000 ,도시라이프스타일
00448644,00000 ,삼환강업
00442260,00000 ,IMCInternationalMetalworkingCompaniesInc.
01613865,00000 ,엠씨제2호그로우쓰사모투자
01749221,00000 ,현승종합건설
00760892,00000 ,샘시스템
01570278,00000 ,아폴로당진
01652378,00000 ,하랑엠앤디
01652387,00000 ,비오비플래닝
00521433,093510,엔지브이아이
01776225,00000 ,에스에프에이
01775721,00000 ,로즈로사
01785214,00000 ,엔에이치에스케이홀딩스
01786888,00000 ,에스타이거이엠티
01786897,00000 ,에이치와이중앙제이차
01786903,00000 ,티아이입장
01808269,00000 ,태영이엔지홀딩스
01480197,00000 ,놀이의발견
01802900,00000 ,시운
01808311,00000 ,두나무씨엑스
01666089,00000 ,바이버
01310241,00000 ,두나무
01512283,00000 ,두나무투자일임
01512627,00000 ,카이로스제1호사모투자
01561030,00000 ,상보비엔씨
01143144,00000 ,제이제이홀딩스
00622510,00000 ,부쉬코리아
01480285,00000 ,스타리온하나
00520586,00000 ,기성금속
00871161,00000 ,한맥전자
01653155,00000 ,부성개발산업
01013339,00000 ,정일산업
00961002,00000 ,이케이인더스트리
01453236,00000 ,테크웨이즈
01140545,00000 ,마상소프트
00142023,00000 ,한국신소재
01664878,00000 ,엘에스이모빌리티솔루션
01614758,00000 ,사이언스
00355122,00000 ,디아이디
01637157,00000 ,퀸즈리테일
00966928,00000 ,행복드림
01461341,00000 ,오앤와이스틸
00664543,00000 ,영보건설
01330731,00000 ,이림전자
00311058,00000 ,대륜E&S
01463613,00000 ,피알원
01213407,00000 ,에이에스피엔
01365427,00000 ,포스시티
01579400,00000 ,제이엔씨상사
01226474,00000 ,이디에스
01579367,00000 ,첨단개발
01087352,00000 ,천안환경에너지
01453546,00000 ,에이블리코퍼레이션
01287402,00000 ,리비콘
01304213,00000 ,한국젬스
01368673,00000 ,아나로그월드
00552080,00000 ,양산컨트리클럽
01135808,00000 ,로봇앤드디자인
01466188,00000 ,퍼스트인로직스
01659812,00000 ,신영개발
01292617,00000 ,웨이브파트너스대부
00229915,00000 ,부림케미칼
01105320,00000 ,에스켐
01547571,00000 ,신원오토모티브
01015920,00000 ,영재철강
00157113,00000 ,카이스
01598858,00000 ,아이비아이앤씨
01634497,00000 ,용덕로직스
01693481,00000 ,오성스틸
01671498,00000 ,키움코어리테일제1호위탁관리부동산투자회사
01125041,00000 ,남서울경전철
01171697,00000 ,글로벌윌
01320211,00000 ,구건산업
01213018,00000 ,동양정밀가스켓
01423837,288980,모아데이타
00895930,00000 ,개선스포츠
01311596,00000 ,비엘에스
01680265,00000 ,에스엠개발
01406751,00000 ,메를로랩
01369122,00000 ,한국종합기계
00909118,00000 ,포탈하이웨이
01370890,00000 ,케이에스팩
01138106,00000 ,이코리아인더스트리
01026768,00000 ,부광화학공업
01013667,00000 ,세경
00571298,263600,덕우전자
01632143,00000 ,세보산업
01559813,00000 ,이앤이트레이딩
00604338,00000 ,화영
00588429,00000 ,쓰리디시스템즈코리아
00563794,00000 ,연산메탈
01650112,00000 ,디에이스틸
00451772,00000 ,지앤비패럴랙스교육
00684918,00000 ,아이비케이투자증권
01725586,00000 ,포디아이비젼
00803869,00000 ,에이플러스리얼티
01328666,00000 ,비아이이엔
01725814,00000 ,신루이샹홀딩리미티드
01094121,00000 ,삼성생명금융서비스
00152729,017900,광전자
00866664,00000 ,공영해운
01678473,00000 ,우리로지스위탁관리부동산투자회사
00631536,00000 ,청우
00806644,00000 ,푸른통상
01726983,00000 ,가넷인베스트먼트
01738641,00000 ,국민
01736528,00000 ,신화컴퍼니
00156707,00000 ,한국도심공항자산관리
00900126,00000 ,휴시드
01734496,00000 ,그린전산
01738784,00000 ,나르샤인
01738331,00000 ,유씨케이파트너스
01743768,00000 ,일에스티플렛폼
01741593,00000 ,재우통상
01728477,00000 ,효제센트럴피에프브이
01738571,00000 ,에스디코리아
01763009,00000 ,동서남북개발
01417003,00000 ,키토크에이아이
01762976,00000 ,주)화신피앤지
01739312,00000 ,거산종합관리
00182517,00000 ,아그라나프루트코리아
01763018,00000 ,판촉사랑
01495542,00000 ,혜진종합관리
01047336,00000 ,에이에이아이헬스케어
01700903,00000 ,세종발전컨설팅
01274435,00000 ,마크티
00765569,420770,기가비스
00235004,00000 ,페르노리카코리아
01780778,00000 ,랜드로드제칠차
01780723,00000 ,서주주택개발
00248725,00000 ,대보정보통신
01780741,00000 ,태광레이저
01764071,00000 ,라인페이플러스
00522937,00000 ,이랜드넥스트
01780927,00000 ,롯데식자재
01780662,00000 ,남도전기공업
00562360,097780,에코볼트
00693651,121800,비덴트
01791084,00000 ,신보2023제20차유동화전문유한회사
01791093,00000 ,신보2023제21차유동화전문유한회사
01791011,00000 ,티지에스
01791437,00000 ,2023기보제이차유동화전문유한회사
01782952,00000 ,엘티
01791491,00000 ,플라이웨이게임즈
01085938,00000 ,티앤케이팩토리
01102101,00000 ,서원개발
01791303,00000 ,마리
01471603,00000 ,유앤아이대부
01800744,00000 ,페르소나에이아이
00149363,00000 ,종근당산업
01801619,00000 ,김해가산복합물류
00319582,00000 ,써키트플렉스
01800717,00000 ,유노비아
01802247,00000 ,와이어드컴퍼니
00534066,00000 ,폭스바겐그룹코리아
00414142,00000 ,남광건설산업
01590041,00000 ,대성아이엔디
01689664,00000 ,칼선
00260301,00000 ,삼화회계법인
01799660,00000 ,인투스카이
01802885,00000 ,오성물류
01764202,00000 ,소모이앤티
01473221,00000 ,제이에스컴퍼니
00208000,00000 ,세흥건설
00916862,00000 ,중흥토건
00871514,00000 ,중흥개발
00916871,00000 ,중봉건설
01037162,00000 ,세종중흥건설
00240024,00000 ,삼화대림화학
00871532,00000 ,중흥에스클래스
01764433,00000 ,어바웃콘텐츠
00916914,00000 ,세흥산업개발
00668859,00000 ,순천에코밸리
01070194,00000 ,세종건설산업
00564739,00000 ,피와이언홀딩스
01774096,00000 ,케이투시스템이엔지
01774111,00000 ,비프리즘
00874098,00000 ,삼라마이다스
01629468,00000 ,나진
00651381,00000 ,대우송도호텔
01801743,00000 ,마태플라워
00966566,00000 ,에코비트에너지경산
00186063,00000 ,진웅산업
00145507,00000 ,이마산업
01782509,00000 ,소노테크
01783289,00000 ,티월드제구십일차유동화전문유한회사
01782721,00000 ,희도
00662730,00000 ,세명종합개발
01787878,00000 ,우리카드이천이십삼의이유동화전문유한회사
01786657,00000 ,에이피트리
01787203,00000 ,주)경기사료
00660459,247660,나노씨엠에스
01787692,00000 ,더세움
01786019,00000 ,세움개발
01786000,00000 ,제이에이치개발
01786499,00000 ,용인로지스틱스
01794629,00000 ,능곡캐슬
01794841,00000 ,기업키움이2023제1차유동화전문유한회사
01793815,00000 ,에스에이신안
01793745,00000 ,비스타디앤씨
01794878,00000 ,LINFRACORP.
01794610,00000 ,농업회사법인탑앤드팜
01793772,00000 ,공단건설
01397851,00000 ,한성기업
01794993,00000 ,비엘개발
01794869,00000 ,오스젠
01794540,00000 ,황도
01794780,00000 ,여주삼군물류개발
01772104,00000 ,목영주택
01772362,00000 ,리버스파트너
01772423,00000 ,켄달스퀘어김해부동산일반사모투자회사
01772432,00000 ,아산맨파워
01772450,00000 ,켄달스퀘어진천부동산일반사모투자회사
01772113,00000 ,옵티캠
00576497,00000 ,코셀
01768633,00000 ,에스빌드
01772645,00000 ,하나해운대중동
01383229,417840,저스템
01778995,00000 ,폰테베르데
01777525,00000 ,코이카메디칼
01774315,00000 ,한통트레이딩
01774449,00000 ,윈윈수산식품
01778287,00000 ,농업회사법인희망축산
01779541,00000 ,하우징1967
01779851,00000 ,나엘디벨롭먼트
01780088,00000 ,에이치지제이차
01592085,00000 ,케이리얼티임대주택제5호위탁관리부동산투자회사
01779790,00000 ,유아이씨커머셜펌
01781014,00000 ,대성팜
01781032,00000 ,우일화학
01781856,00000 ,지엔개발
01779471,00000 ,우경
01418437,00000 ,엑셀로이콰인알앤디센터
01689105,00000 ,티마트
01028757,00000 ,창산정공
01212091,00000 ,오션스코리아
01669794,00000 ,아이엘커누스
01584138,00000 ,그레이디랩
00372457,00000 ,신우농수산
00415044,00000 ,케이디이노베이션
01551811,00000 ,쓰리에스씨앤에프
01365959,00000 ,삼진철강
00969873,00000 ,동남기계
00411242,00000 ,경성목재
00148212,00000 ,제일건설
00135591,00000 ,와이비엠
00577690,00000 ,동화특수강
01652873,00000 ,린텍
01546989,00000 ,명원목재
00170071,00000 ,와이비엠개발
01473902,00000 ,흥진제이월드
01170421,00000 ,솔루트
01293980,00000 ,목포해상케이블카
00649447,00000 ,더블유티테크놀로지코리아
01157828,00000 ,아라마루
01369380,00000 ,대영스틸산업
01682713,00000 ,원창반도체
00202237,00000 ,삼신화학공업
00920379,356860,티엘비
00668655,00000 ,펠릭스테크
01226049,00000 ,삼중토건
01566725,00000 ,에스엠이엔씨
01667699,00000 ,어퍼하우스
00894241,00000 ,소타인베스트먼트
01381753,00000 ,엔비피헬스케어
00942210,00000 ,현한
00607195,00000 ,신일기계
00770552,00000 ,부산꿈나무
01647640,00000 ,삼한피앤씨
01660304,00000 ,대흥씨엔에스
01039957,00000 ,해외개발
01679968,00000 ,농업회사법인태흥축산
00928760,00000 ,금성케이엔티
01386615,00000 ,성천종합건설
00105165,006250,극동전선
00872957,00000 ,바로건설기술
01683758,00000 ,티앨리스
01025316,00000 ,페트로코너지
01592720,00000 ,신영주택건설
01076505,00000 ,지씨이
00863834,00000 ,주)지어신코리아
00878395,00000 ,현대그린테크
01156573,00000 ,한국운반기계
01649666,00000 ,맨앤맨씨앤씨
01579923,00000 ,제이티케이글로벌
01253937,00000 ,대영상가1
01680362,00000 ,거목
00926601,00000 ,제이양산에코라인
01641503,00000 ,해피에버
01475098,00000 ,명정
01385670,00000 ,가나종합건설
01464560,00000 ,덕신건업
01399646,00000 ,빌드에셋
01085150,00000 ,명성금속
01025741,00000 ,조광산업
01656639,00000 ,에이치비렌탈
01225138,00000 ,에이스에프앤비
01222201,00000 ,에이유
00922766,00000 ,대성자원개발
00175456,00000 ,경보전기
01076620,00000 ,지엔텍
01133864,00000 ,세라코
01146390,00000 ,성동산업
01234109,00000 ,대연인더스트리
01292796,00000 ,씨앤씨유통
00611268,00000 ,보부하이테크
01727016,00000 ,에코그린
00454140,00000 ,우진고분자
00264486,00000 ,휴머스원
01375716,00000 ,구구스
01722109,00000 ,해운대마린원피에프브이
00149594,023760,한국캐피탈
00170026,020710,시공테크
00607797,224810,엄지하우스
01187865,267810,앙츠
00926063,00000 ,씨엔에스푸드시스템
01457719,00000 ,히든스페이스
01542053,00000 ,로운컴퍼니씨앤씨
01456747,00000 ,크로스건설
01157624,00000 ,제이티비씨플러스
01738933,00000 ,경동레미콘
01745456,00000 ,에스앤에스인베스트먼트
01742273,00000 ,동현산업개발
01743883,00000 ,에스유디엔씨
01209149,00000 ,무궁화캐피탈
01742583,00000 ,미래홀딩스
01738711,00000 ,두호산업개발
01744484,00000 ,오너스렙
01742626,00000 ,시티홀딩스
01737411,00000 ,신우케미칼
01763814,00000 ,에브리싱코리아
01763878,00000 ,우담개발
01299425,00000 ,오에스피
01763771,00000 ,텐엑스
01763887,00000 ,미래그린산업
01763966,00000 ,광인전력
01763975,00000 ,셀텍
01763984,00000 ,농업회사법인평택농장
01764132,00000 ,폴스타파트너스
01677359,00000 ,에이피씨테크
01674495,00000 ,피트니스캔디
00150068,00000 ,중흥건설
01069532,00000 ,중흥주택
00359517,00000 ,중흥건설산업
00916899,00000 ,중흥산업개발
00965628,00000 ,새솔건설
01070237,00000 ,세종이엔지
01764284,00000 ,비비티에이아이코리아
01780626,00000 ,파이어독스
01782040,00000 ,삼원테크
01780705,00000 ,퓨어셀에너지솔루션
01782110,00000 ,비와이디앤씨
01782484,00000 ,주)엔터텍
00655332,00000 ,유진엠
01781537,00000 ,선데이브런치
01783182,00000 ,류앤오
01146789,00000 ,농업회사법인항암식품
01790465,00000 ,천안제이디씨피에프브이
01791297,00000 ,천안제이디씨피에프브이제2호
01792144,00000 ,우리하이엔드제일차
01792153,00000 ,지엠에프사호선박투자회사
01790678,00000 ,수영로지콘
00259022,00000 ,엘에스빌드윈
